Temperature,Vibration,Power_Usage,Humidity,Failure_Risk,Machine_Type_Drill,Machine_Type_Lathe,Machine_Type_Mill,Temperature_rolling_mean,Vibration_rolling_mean,Power_Usage_rolling_mean,Humidity_rolling_mean,PCA_1,PCA_2,Machine_Type
0.48775857170056475,1.3325761932442317,-0.6928163967303346,-1.8401068474854512,1,0.0,0.0,1.0,0.48775857170056475,1.3325761932442317,-0.6928163967303346,-1.8401068474854512,1.9314968859917208,1.432592143490169,Mill
-0.16102190334140162,0.8564047473235209,-0.15295893341368297,-0.8198425423396358,0,0.0,1.0,0.0,0.16336833417958158,1.0944904702838762,-0.42288766507200876,-1.3299746949125435,1.119468658454474,0.3976393519304447,Lathe
0.6420145666913305,-0.011240087425810107,-0.812090178016674,-0.3846474508219457,1,1.0,0.0,0.0,0.32291707835016453,0.7259136177139808,-0.5526218360535639,-1.0148656135490108,0.2554677563707187,0.5558337615759055,Drill
1.5363824819149556,-0.7199649302802469,-0.3192347277434567,1.856976336975944,1,0.0,1.0,0.0,0.6262834292413624,0.36444398071542394,-0.4942750589760371,-0.2969051259177722,-1.9263659435453466,-0.08358686803665574,Lathe
-0.2589952417895977,0.6293029737191042,-1.9323717995154976,0.560356311962782,1,1.0,0.0,0.0,0.44922769503517035,0.41741577931616,-0.7818944070839292,-0.12545283834166135,0.9322150255791947,-0.9059812093163847,Drill
-0.25897846692460497,0.32363444561823834,0.2110553607641116,-1.2826204943620774,0,1.0,0.0,0.0,0.2998802873101364,0.21562742979096128,-0.60112005558504,-0.013955567716986606,0.9158227734694232,0.6547564122086451,Drill
1.593786646179818,0.8268743808699257,-0.0047089689044349,0.491667883611235,0,0.0,1.0,0.0,0.6508419972143804,0.20972135650024226,-0.5714700626831903,0.24834651747318753,-0.31669640392890797,0.9493349737560571,Lathe
0.7643635852951115,0.5660589167877529,-0.8371864677869165,-1.4889506450044678,1,0.0,0.0,1.0,0.6753118009351364,0.32518115734295483,-0.5764893206372388,0.027485878636683125,1.1872750112509747,1.3549105637996866,Mill
-0.49943123822725977,0.9817052555509114,0.6647369572987053,1.0728522006442889,0,1.0,0.0,0.0,0.26814905690669344,0.6655151945091865,-0.37969498362880644,-0.1293389486296479,0.020116682543230742,-0.8497229456237955,Drill
0.5346009783276431,-0.6079222531843342,0.9478855917132767,-0.44067517628090785,1,0.0,0.0,1.0,0.4268683009301416,0.41807014912849877,0.19635649461694843,-0.32954524627838583,-0.7209248002827048,0.8394792279080622,Mill
-0.4932428957142651,1.25036453192116,-1.6413588436815933,-0.0729744750129018,1,0.0,1.0,0.0,0.3800154151722095,0.6034161663890831,-0.17412634627219253,-0.08761604240855078,1.6600637950003838,-0.5999579981484714,Lathe
-0.495605212143204,0.1271504731347501,-0.7818803331991452,1.3096543970578323,0,1.0,0.0,0.0,-0.037862956492394864,0.4634713848420479,-0.3295606191311346,0.07598126028076865,-0.13524175637191294,-1.3369767408028956,Drill
0.22746935191388137,2.010545690226221,-0.7884091396906581,-1.2355553124727863,0,0.0,1.0,0.0,-0.14524180316864088,0.7523687395297416,-0.31980515351188293,0.12666032678710498,2.1916253972215447,0.8796233058893164,Lathe
-1.9746199555288297,-0.7623449953160997,-0.9621296661584045,-1.3426589566950262,1,0.0,0.0,1.0,-0.44027954662895485,0.40355868935633943,-0.6451784782033049,-0.35644190468075804,1.3147077065198098,-0.9096619573803386,Mill
-1.7821632597660304,1.6702124863970622,0.8379166889371984,-0.5502335348767093,0,0.0,1.0,0.0,-0.9036323942476896,0.8591856372726188,-0.6671722587585205,-0.37835357639991835,1.7594707348374665,-0.7496815008625372,Lathe
-0.5942617866125717,0.1274626034074689,-0.20312104230843567,1.0296889538062883,0,0.0,1.0,0.0,-0.9238361724273509,0.6346052515698805,-0.379524698483889,-0.15782089063608035,-0.16341315856152516,-1.1200008732301787,Lathe
-1.0545984848969727,-0.7244598409219815,-0.2750349835490779,-1.461717643657997,0,1.0,0.0,0.0,-1.0356348269781048,0.46428318875853425,-0.27815562855387554,-0.7120952987792462,0.8001377026605118,0.005030711208198502,Drill
0.3013256157266015,-0.5564160659001735,-2.0445304070374153,-2.7404877993221852,0,0.0,1.0,0.0,-1.0208635742155607,-0.04910916246674468,-0.5293798820232269,-1.013081796149126,1.7346435132049238,1.465416097369147,Lathe
-0.9475133336359758,-0.39237813055592136,0.6404963156931652,-0.42122706817879485,1,0.0,1.0,0.0,-0.8154422498369899,0.02488421048529098,-0.20885468565291304,-0.8287954184458798,0.08588684962664041,-0.3481621792502582,Lathe
-1.4627540833031831,0.3544086970481752,-1.2666736493046673,0.5556687649824624,0,0.0,1.0,0.0,-0.7515604145444204,-0.23827654738448642,-0.6297727533012861,-0.6076149584740455,0.9617145569535486,-1.693548864920385,Lathe
1.4777541479175258,0.45337955331627533,0.05503609677844512,1.1873744483169157,0,1.0,0.0,0.0,-0.33715722763840084,-0.17309315740272516,-0.57814132548391,-0.5760778595719199,-0.9117588381801852,0.4249078867039204,Drill
-0.2504360809807144,-0.6465045078826916,0.2762493427345724,-0.4329183635656973,1,0.0,0.0,1.0,-0.1763247468551492,-0.1575020907948672,-0.46788446022718,-0.37031800355346,-0.2044106155650175,0.09886763379386138,Mill
0.049243750495660425,-0.09548152033713261,1.3783073877911451,-0.3825250214111994,1,0.0,0.0,1.0,-0.22674111990133744,-0.06531518168225905,0.21668309873853212,0.10127455202873717,-0.3893741151205238,0.5519526677202004,Mill
-1.475469064164491,2.0777598079070887,-1.3374413631163238,1.1422155104408769,0,0.0,1.0,0.0,-0.33233226600704047,0.42871240601034294,-0.1789044370233657,0.4139630677526715,1.8190269072687835,-1.9861825396022557,Lathe
-0.5759678001450352,1.6617661377021407,-3.077784333674441,-1.803027985438509,0,1.0,0.0,0.0,-0.1549750093754109,0.690183894141136,-0.5411265738973203,-0.05777628233152279,3.416203595679343,0.12926341050977894,Drill
0.09358136468887117,0.3666035479632762,0.1811008486959343,-0.36021310649788135,0,0.0,1.0,0.0,-0.43180956602114184,0.6728286930705362,-0.5159136235138225,-0.3672937932944822,0.3312028172857203,0.34998457793483523,Lathe
-1.1957640692105238,-0.03293302301942786,1.825783884509055,0.20372031130206358,0,0.0,0.0,1.0,-0.6208751636671037,0.7955429900431891,-0.206006715158926,-0.23996605832093004,-0.3548214496482131,-0.6577326343339468,Mill
0.36411200533527016,0.04934531931228709,1.2544855242390884,0.4558049451014578,1,1.0,0.0,0.0,-0.5579015126991818,0.8245083579730729,-0.23077108786933742,-0.07230006501839858,-0.8129132731055934,0.2565420844156657,Drill
-0.6334465562614507,0.5443389609316289,0.2073580780545945,-0.47835424551434125,0,0.0,0.0,1.0,-0.3894970111185737,0.517824188577981,0.07818880036484628,-0.39641401620944217,0.7767961810090046,-0.11355786856298053,Mill
-0.3177863261034496,-1.0969684960987784,-0.5060929943664602,0.051781857293037435,1,0.0,0.0,1.0,-0.3378607163102566,-0.033922738182202886,0.5925270682264424,-0.025452047663132908,-0.4441719191078616,-0.4363691845172508,Mill
-0.6345376908316133,-0.3292150621922155,0.8151770151749532,-2.4055745543056513,0,1.0,0.0,0.0,-0.48348452741435344,-0.17308646021330124,0.7193423015222462,-0.43452433722468686,1.0000586229722113,1.151091203643709,Drill
1.872787419672724,-1.7447321040156722,-0.9963558964203362,-0.622947071551079,0,1.0,0.0,0.0,0.13022577036229613,-0.5154462764125501,0.154914345336368,-0.5998578137953153,-1.160098287340481,1.5044928673382274,Drill
-0.033542864758343616,0.32938970335481726,0.4786790834224032,0.45998370149236184,1,0.0,1.0,0.0,0.050694796343573365,-0.45943739960404406,-0.00024694282696904326,-0.5990220625171345,-0.1919786842519708,-0.19238900622109661,Lathe
-1.1004538105688781,0.5781197737616888,0.5082960749612513,-0.9385906310645356,0,0.0,1.0,0.0,-0.04270665451791211,-0.45268123703803215,0.059940656554362315,-0.6910693396271734,1.1090425063701341,-0.12031120947696997,Lathe
0.8206716544605407,-0.5557145581776596,1.0726510569441055,0.075688695220588,1,0.0,0.0,1.0,0.18498494159488593,-0.3444304494538083,0.37568946681647547,-0.6862879720416634,-1.115654607958535,0.766828644839511,Mill
-1.26713241762799,1.5077408054747754,2.801557555826179,0.4535195574485774,1,1.0,0.0,0.0,0.05846599623561062,0.022960724079589843,0.7729655749467207,-0.11446914969081763,0.1950372853025239,-0.5815236965611551,Drill
0.19365123532732828,-1.3005614276282356,0.39328232525721457,-0.31543351097202843,0,1.0,0.0,0.0,-0.27736124063346856,0.11179485935707723,1.0508932192822307,-0.05296643757500753,-0.9103570513236244,0.35209701836807633,Drill
-2.0220181743899053,-1.539899301731067,-0.5237207687906794,0.1842777300808433,0,0.0,1.0,0.0,-0.6750563025597809,-0.2620629416600996,0.8504132488396143,-0.10810763185731123,-0.15585305947499206,-1.8378839947192978,Lathe
-1.376808032881802,0.1540846876695077,-0.03195292671728192,-0.9195363653388633,1,0.0,0.0,1.0,-0.7303271470223656,-0.34686995887853583,0.7423634485039077,-0.10429677871217677,1.1237526686732888,-0.47584352271916913,Mill
0.18138799060683203,0.9792433463305736,-1.8056744221990821,-0.1830202764502073,1,0.0,0.0,1.0,-0.8581838797931074,-0.03987837797688916,0.1666983526752701,-0.15603857304633584,1.3452089481223677,-0.06906310881607883,Mill
0.73476577870669,1.6180174679839572,-0.7126898480294075,0.6126279481269462,1,0.0,1.0,0.0,-0.4578042405261714,-0.017823045475052802,-0.5361511280958473,-0.12421689491066208,0.7291103099104764,0.12013882273524254,Lathe
0.1553409155432056,-0.5313381448038272,-0.4223118193100685,0.17113671844539022,0,1.0,0.0,0.0,-0.465466304482996,0.13602161108982885,-0.6992699570093038,-0.02690284902717834,-0.3441510920341658,-0.10333874054801911,Drill
-0.13791429794479673,1.0109223241771976,-0.5391076971452221,-0.5530894575543315,0,0.0,1.0,0.0,-0.08864552919397423,0.6461859362714819,-0.7023473426802124,-0.17437628655421328,1.2140873686950986,0.1795642109402966,Lathe
-0.32740080860681803,-0.10967862105109079,0.14906028029898089,0.2366366313499492,0,0.0,1.0,0.0,0.12123591566102254,0.593433274527362,-0.6661447012769598,0.056858312783549206,-0.12973658016224643,-0.36925364725573273,Lathe
-1.5304117065237128,-0.24420701935637368,-0.8426101760917499,0.714314783467975,1,0.0,1.0,0.0,-0.22112402376508644,0.3487432013899726,-0.47353185205549336,0.23632532476718565,0.35024990240947523,-1.7874722416452595,Lathe
-0.7552431496867505,0.8153058788582155,1.134526015829526,-1.9785552333355432,1,0.0,1.0,0.0,-0.5191258094437746,0.18820088356482428,-0.10408867928370662,-0.28191131152531224,1.456091127812671,0.9240369441471468,Lathe
-0.49040357049951727,0.5832623682605402,-0.005724684224348799,1.147254703026352,0,1.0,0.0,0.0,-0.6482747066523191,0.41112098617769777,-0.02077125226656268,-0.08668771460911988,-0.03740154916537252,-1.048400218570837,Drill
1.0603477887486954,-1.6522586529332859,-0.015396860597313756,-0.3093022558153022,0,0.0,1.0,0.0,-0.4086222893136207,-0.12151520924439892,0.08397091504301898,-0.037930274261314026,-1.322282728507373,0.9023526992451453,Lathe
0.33133498583177584,1.4099968123605102,-0.33951341426563125,0.4326914123185322,1,1.0,0.0,0.0,-0.27687513042590195,0.18241987743792126,-0.013743823869903438,0.001280681932402572,0.7016801742441335,-0.00924016768567002,Drill
-1.8211142163237832,1.3132532831332375,0.15194524813778562,1.184437792656887,0,0.0,1.0,0.0,-0.33501563238591603,0.49391193793584354,0.1851672609760037,0.09530528377018496,0.870009574255689,-2.0085491458722258,Lathe
0.3113760628507411,-0.6985255827290099,0.8334642552914512,-1.3178742096808622,0,0.0,0.0,1.0,-0.1216917898784177,0.19114564561839845,0.12495490886838871,0.2274414885011212,-0.1872097100730461,1.1821495885850009,Mill
-0.4132047682178192,0.3259596727133037,-0.8880954170256101,-0.6728123072811053,0,1.0,0.0,0.0,-0.10625202942207808,0.13968510650895113,-0.05151923769186355,-0.13657191356037027,1.0589441868828322,-0.06431525679149527,Drill
-0.7113879758290085,0.4244862864963976,-0.6754588808548038,-0.26283316663508033,0,0.0,0.0,1.0,-0.4605991823376188,0.5550340943948878,-0.18353164174336153,-0.12727809572432588,0.9398791595040038,-0.493870033295455,Mill
0.6052195481101973,0.19041724923403303,-0.3149258138249742,-0.745198004654344,1,0.0,1.0,0.0,-0.40582226988193454,0.3111181817695924,-0.17861412165523013,-0.3628559791189011,0.41001257399047225,0.8634086995233942,Lathe
1.0336572763325051,-0.623038215348733,-1.3751340798814673,1.708185882889785,0,0.0,1.0,0.0,0.16513202864932314,-0.07614011792680171,-0.48402998725908075,-0.2581063610723216,-1.2013704519776185,-0.5855646276145555,Lathe
0.9317703520728018,-0.7447269074934333,-0.8393932952624465,-0.8163233043402927,1,0.0,1.0,0.0,0.2892108864937353,-0.08538038287968638,-0.8186014973698603,-0.15779618000420764,-0.09886966018728958,0.9963181225791137,Lathe
-0.8772111873818284,-0.09668466126926238,-0.49041049062586356,-0.5229083532612177,0,1.0,0.0,0.0,0.19640960266093346,-0.1699092496761996,-0.739064512089911,-0.1278153892002301,0.7281106502233788,-0.4493606037662266,Drill
-0.3356857405273015,1.1052577118785165,0.8836095237663881,0.21732335615354087,0,0.0,0.0,1.0,0.2715500497212749,-0.033754964599775804,-0.42725083116567253,-0.03178408464250586,0.41372883273447203,-0.14670392597515178,Mill
0.31871157909946424,0.47420762986842135,0.2611769355562925,-1.1527455690178776,0,1.0,0.0,0.0,0.21424845591912822,0.023003111527101848,-0.31203028128941923,-0.11329359751521258,0.7090169317548105,1.0312739845995966,Drill
0.976997513304915,-0.4427986585779236,0.19101004226576104,-0.36718739509027143,0,1.0,0.0,0.0,0.20291650331361022,0.05905102288126372,0.0011985431400264146,-0.5283682531112238,-0.5376391083604966,0.982585595502793,Drill
-0.509341928186508,0.7030027468138007,0.8597111332880657,0.3274559843636761,1,0.0,1.0,0.0,-0.08530595273825174,0.34859695374271055,0.3410194288501288,-0.2996123953704301,0.16401446684175772,-0.37286381390841006,Lathe
-0.2094467596747794,-2.9282939741871385,-0.14568817537138068,-0.305995932281829,0,0.0,0.0,1.0,0.048246932803158046,-0.21772490884086468,0.4099638919010255,-0.2562299111745524,-1.6381053999646857,-0.15828314834279428,Mill
-1.1501347577173018,1.081221213366884,0.3912973918166309,-0.07273160980087492,0,0.0,1.0,0.0,-0.11464287063484202,-0.22253220854319117,0.311501465511074,-0.3142409043654355,1.0429063767225566,-0.6883986995307975,Lathe
-1.241959876211488,-1.8160790219022112,-0.11094622143167031,-0.49737339596750824,0,1.0,0.0,0.0,-0.4267771616970325,-0.6805895388973177,0.2370768341134814,-0.18316646975536163,-0.42387676733281254,-0.7562130774103875,Drill
0.8104347874790866,-0.4346003089097655,0.2640265052975663,-1.4569682996424969,1,0.0,1.0,0.0,-0.4600897068621982,-0.6789498689636861,0.25168012671984247,-0.4011226506658067,0.08347282134092028,1.5431540335410359,Lathe
1.3659672772547562,-1.1941416653542478,-0.5987948811652748,0.33148859108782325,0,0.0,0.0,1.0,-0.0850278657739453,-1.0583787513972958,-0.04002107617082562,-0.40031612932097727,-1.2598576488076654,0.64379712121361,Mill
-0.0933276100085212,-1.3696876927937454,-2.4870242199356167,1.7276638969307727,0,0.0,1.0,0.0,-0.06180403584069366,-0.7466574951186171,-0.5082882850836729,0.006415836521543028,-0.8661182918881235,-1.7216408403577672,Lathe
1.0055936321973937,1.0933191331776895,-0.14254194474987153,0.03615835466513918,1,0.0,0.0,1.0,0.3693416421422454,-0.7442379111564561,-0.6150561523969733,0.028193829414745835,0.3752932501853639,0.7698808444544231,Mill
0.34974435799053555,-0.5401820097268506,1.4414731182870257,0.23765717955014073,0,0.0,0.0,1.0,0.6876824889826503,-0.48905850872138384,-0.3045722844532341,0.17519994451827564,-1.1501623350927588,0.38678674399668006,Mill
-0.6788944707525346,0.2765094708246677,0.936334041376605,0.6929952505074221,0,0.0,1.0,0.0,0.38981663733632593,-0.34683655277449726,-0.17011077723742632,0.6051926545482594,-0.2764169908545451,-0.7338489481472353,Lathe
0.3494987131941711,-0.11811641770955464,0.9761952647223846,-1.2181846277883326,0,1.0,0.0,0.0,0.18652292452420888,-0.13163150324555858,0.14488725194010557,0.29525801077302816,0.07576399063187046,1.2103675999566628,Drill
1.5517153808208721,0.4074450468734817,1.2516210861777857,1.6766046211507406,0,0.0,1.0,0.0,0.5155315226900875,0.22379504468788683,0.8926163131627861,0.2850461556170218,-1.674129697344983,0.42375508577265025,Lathe
-0.05635702240855471,0.0060039335598326485,0.08425894303990897,0.21531653927243538,0,1.0,0.0,0.0,0.3031413917688978,0.006332004764315459,0.937976490720742,0.32087779253848103,-0.12050643154585965,-0.15769657061452078,Drill
1.5789008079498443,-1.3579627444852438,0.19480041602038892,1.6077789227669481,0,1.0,0.0,0.0,0.5489726817607596,-0.1572241421873632,0.6886419502674147,0.5949021411818425,-2.4219287700644183,0.17372141135790006,Drill
-2.696440678633988,0.9282566365826294,-0.6342929194441315,-0.695792592946499,0,0.0,1.0,0.0,0.14546344018446894,-0.026874709035770848,0.37451655810326745,0.3171445724910583,2.238771780744912,-1.6967968093953458,Lathe
0.8200152829493744,-0.5663169589184909,-0.32748664688576457,1.789155901664572,0,1.0,0.0,0.0,0.2395667541355096,-0.11651481727755811,0.1137801757816376,0.9186126783816391,-1.5146880338406825,-0.5784584517906303,Drill
0.06918687947845643,-1.6323878989254081,0.6205088986956331,0.7732906196661515,1,1.0,0.0,0.0,-0.05693894613297358,-0.5244814064373361,-0.012442261714792924,0.7379498780847215,-1.7459029170832314,-0.3840831891326369,Drill
-0.32525889600306757,-0.5004750809868245,1.2188158802155031,0.5569343622626686,0,0.0,1.0,0.0,-0.11071932085187615,-0.6257772093466676,0.2144691257203259,0.8062734426827681,-0.9558104974358897,-0.3655367077645158,Lathe
0.07400304661761739,1.4342902130041835,-0.14779861920393597,0.24619037194603727,0,0.0,1.0,0.0,-0.41169887311832143,-0.06732661784878209,0.14594931867546093,0.5339557325185859,0.8432081402665598,-0.048656989826698256,Lathe
-2.0505233791949746,0.781765570237136,-0.46392767940057017,-0.2238507548562657,1,0.0,1.0,0.0,-0.28251541323051876,-0.09662483111788078,0.18002236668417318,0.6283441001366326,1.5833647006794394,-1.4705169544268022,Lathe
-0.24419898223781547,-0.42076939303628824,-0.005398227190079951,1.1876373579693755,1,1.0,0.0,0.0,-0.4953582662679567,-0.06751531794144024,0.24444005062331012,0.5080403913975933,-0.8153368581529052,-0.9406617409835483,Drill
0.34512258229455245,-0.4213768123088974,0.6056920557099358,0.15495438328606082,0,0.0,0.0,1.0,-0.4401711257047375,0.1746868993818619,0.24147668202617067,0.3843731441215751,-0.7159766001278087,0.26836992199767834,Mill
1.4902655897314225,-0.39366980703227733,-1.4748163153528906,-1.8978324065977612,0,1.0,0.0,0.0,-0.07706622855783954,0.19604795417277132,-0.29724975708750806,-0.10658020965051081,0.7327045162863733,1.9740903920192316,Drill
-0.5492877063729148,2.012037343526958,-2.3419157183173396,-1.0699854817727255,0,0.0,0.0,1.0,-0.201724379155946,0.3115973802773262,-0.7360731769101887,-0.3698153803942633,2.9745815400235767,-0.13154311803977917,Mill
-0.845819445997244,0.31204924075512025,-0.5660145764598764,-0.16279317036359503,0,0.0,1.0,0.0,0.039216407483600134,0.21765411438092305,-0.7564905563220501,-0.3576038634957292,0.822667662111954,-0.6409507655016925,Lathe
-0.5324155986585779,0.36030234210143997,-1.2478062252644997,0.32019498565923166,0,0.0,0.0,1.0,-0.018426915800552356,0.37386846140846874,-1.004972155936934,-0.5310923379577581,0.7318686061708032,-0.8387725501829467,Mill
0.9155472236081991,0.9623771496213811,-0.522883068412633,-0.036887371513053574,0,0.0,1.0,0.0,0.09565801246217698,0.6506192537945245,-1.2306871807614477,-0.5694606889175808,0.5027928147152732,0.6611395122132011,Lathe
0.3161446497783661,0.16846581264066265,-0.15627711567309854,1.2055983883418784,1,0.0,1.0,0.0,-0.1391661755284343,0.7630463777291123,-0.9669793408254893,0.05122547007034708,-0.5917552898299351,-0.5261216443267208,Lathe
-0.5610274410494951,-0.3308857565790106,-0.4670398471739526,-1.8822785909830535,1,0.0,0.0,1.0,-0.1415141224637504,0.2944617577079187,-0.5920041665968119,-0.11123315177171852,1.1682899956628106,0.6200670429968281,Mill
0.5046716571670872,-0.26800201261136164,1.4717076410568724,0.1580987499227571,0,0.0,1.0,0.0,0.12858409816911584,0.1784515070346223,-0.1844597230934622,-0.0470547677144481,-0.9978926872226176,0.5741983270025303,Lathe
0.0794353850570083,-0.1428724688810571,0.3264728542812486,-1.7526076420259298,0,0.0,0.0,1.0,0.2509542949122331,0.07781654483812289,0.13039609281568748,-0.4616152932514804,0.6868682493342807,1.199559434021531,Mill
0.9699473945430361,-0.10838845918593158,0.29974710752506967,0.7582478427975553,0,0.0,1.0,0.0,0.2618343290992005,-0.13633657692333961,0.29492212800322803,-0.30258825038935855,-0.9531393665822367,0.32433820163030325,Lathe
-0.7370653244082164,0.6587990036359818,0.627056448019446,-0.07377567403182411,0,1.0,0.0,0.0,0.05119233426188401,-0.038269938724275795,0.45158884074173694,-0.5584630628640992,0.5207178475263797,-0.3487032233810525,Drill
